office_name,dynasty_index
考試學正學錄閱卷官,20
考試廕監生閱卷大臣,20
副使兼奉贊神御殿事,18
僉院兼祗承神御殿事,18
入內內侍省右班殿直,15
入內後苑勾當事內品,15
軍機處頭班領班章京,20
講議司宗室檢討文字,15
講議司冗官檢討文字,15
講議司國用檢討文字,15
講議司賦調檢討文字,15
講議司商旅檢討文字,15
講議司鹽澤檢討文字,15
講議司尹牧檢討文字,15
管勾尚書六部架閣庫,15
鄉試補覆試閱卷大臣,20
鄉試彈壓左翼副都統,20
諸道行營兵馬副都統,6
行中書省左司員外郎,18
同僉兼肅治神御殿事,18
同知兼佐儀神御殿事,18
直省優貢朝考閱卷官,20
史館實錄院主管文字,15
中書科掌科中書舍人,20
行軍千戶所達魯花赤,18
行軍千戶五所副千戶,18
鑾儀衛協理堂務章京,20
鑾儀衛總理堂務章京,20
兵部職方司學習行走,20
兵部職方司總辦郎中,20
提轄榷貨務兼都茶場,15
太禧宗禋院怯里馬赤,18
東宮左司御率府翊衛,6
續搜訪經史子集四庫,15
天下兵馬元帥府判官,6
行營兵馬隨軍轉運使,6
行營馬步軍副都部署,6
行營馬步軍都指揮使,6
稽察正紅旗滿洲旗務,20
稽察正藍旗漢軍旗務,20
稽察內七倉事務大臣,20
兵部武選司掌印郎中,20
總督漕運右副都御史,19
陝西司郎中延綏管糧,19
兵部左侍郎協理戎政,19
管勾神霄玉清萬壽宮,15
吏部文選清吏司主事,20
吏部考功司掌印郎中,20
吏部學習七品小京官,20
鑾儀衛管衛事內大臣,20
御營五軍統制軍馬官,15
御營使司前軍統制官,15
噶爾幫辦領隊大臣銜,20
規運提點所達魯花赤,18
萬全都司都指揮同知,19
戶部額外主事上行走,20
戶部福建司候補主事,20
弩軍千戶所一翼百戶,18
營田提舉司達魯花赤,18
管理移居宗室營事務,20
屯田打捕所儒學教授,18
中書管勾中書省管勾,18
考試盛京官學生大臣,20
人匠總管府提控案牘,18
天下兵馬元帥府都統,6
御營使司後軍統制官,15
御營使司左軍統制官,15
御營使司右軍統制官,15
御營使司中軍統制官,15
御營使司都統司統領,15
御營使司左軍都統制,15
御營使司右軍都統制,15
御營使司平寇左將軍,15
御營使司平寇前將軍,15
掌福建司印鑰員外郎,20
吏部驗封司額外主事,20
制敕院五房沿堂行首,15
中書檢正孔目房公事,15
軍機章京軍機處行走,20
考試滿洲庫使主考官,20
殿中侍御史分司東都,6
屯田打捕所達魯花赤,18
阻卜扎剌部節度副使,16
諸色人匠總管府奏差,18
弩軍千戶所達魯花赤,18
行篋司藥局達魯花赤,18
河南府留守司參議官,15
左神武軍中護辟仗使,6
左神武軍錄事參軍事,6
左神武軍倉曹參軍事,6
左神武軍兵曹參軍事,6
左神武軍胄曹參軍事,6
軍民千戶所達魯花赤,18
軍民萬戶府達魯花赤,18
軍民總管府達魯花赤,18
吏部文選司委署主事,20
內侍省左右班都都知,15
勾當租庸地稅使判官,6
皇太子宮左右春坊司,15
仁王營繕司達魯花赤,18
哈答萬戶府提控案牘,18
弩軍千戶所一翼彈壓,18
弩軍千戶所一翼千戶,18
女直千戶所達魯花赤,18
撒答剌欺提舉司提舉,18
諸色人匠提舉司都目,18
諸色人匠提舉司吏目,18
諸色人匠提舉司司吏,18
諸色人匠提舉司提舉,18
諸色人匠提舉司直長,18
諸色人匠總管府經歷,18
諸色人匠總管府令史,18
太常寺贊禮郎上行走,20
太僕寺愛惜喇庫哈方,20
長白山女直國小將軍,16
內侍省內侍押班公事,15
內侍省內東頭供奉官,15
內侍省內西頭供奉官,15
怯憐口阿答赤孛可孫,18
壽福總管府達魯花赤,18
成製提舉司達魯花赤,18
守城千戶所一翼百戶,18
守城千戶所一翼彈壓,18
守城千戶所一翼千戶,18
提舉茶鹽司幹辦公事,15
承轉承接親從親事官,15
閘古胡里扒部小將軍,16
兵部尚書協辦大學士,20
右春坊太子通事舍人,15
戶部廣西司學習行走,20
戶部貴州司漢員外郎,20
太常寺管理寺事大臣,20
稽察欽奉上諭事件處,20
諸色人匠總管府同知,18
諸色人匠總管府譯史,18
諸色人匠總管府知事,18
諸色人匠總管府總管,18
殿中省提舉六尚局所,15
三京留守司御史臺官,15
太祖太宗聖訓纂修官,20
諸色人匠提舉司部役,18
戶部陜西清吏司主事,19
都察院試右僉都御史,19
提督兩廣軍務兼巡撫,19
提刑按察使司按察使,19
國子監國子司業二員,18
哈答萬戶府達魯花赤,18
右龍武軍中護辟仗使,6
翰林院孔目閱卷大臣,20
翰林院日講起居注官,20
右龍武軍錄事參軍事,6
右龍武軍倉曹參軍事,6
右龍武軍兵曹參軍事,6
右龍武軍胄曹參軍事,6
壽福總管府案牘照磨,18
軍器人匠局達魯花赤,18
軍器人匠提舉司提舉,18
大宗正府蒙古必闍赤,18
稻田提舉司達魯花赤,18
海運千戶所達魯花赤,18
都指揮使司都指揮使,19
太子出閣侍班講讀官,19
諸路總管府儒學教授,18
諸路總管府醫學教授,18
諸路總管府陰陽教授,18
諸蠻夷長官司副長官,18
諸路雜造總管府令史,18
諸路雜造總管府同知,18
諸路雜造總管府譯史,18
諸路雜造總管府知事,18
諸路雜造總管府總管,18
人匠總管府達魯花赤,18
右肅政臺殿中侍御史,6
右手萬戶府提控案牘,18
探馬軍四萬戶府萬戶,18
探馬軍四萬戶府鎮撫,18
戶部尚書協辦大學士,20
海道運糧萬戶府照磨,18
海道運糧萬戶府鎮撫,18
海道運糧萬戶府知事,18
大司農司大司農少卿,18
戸部員外郎分司東都,6
詹事府右春坊右中允,20
扎薩克和碩親王世子,20
太常寺太卜署卜博士,6
兵部額外主事上行走,20
提點軍前橋梁芻粟事,18
兵部筆帖式學習行走,20
陸軍部貴冑學堂總辦,20
提舉河北糴便糧草司,15
左龍武軍中護辟仗使,6
左龍武軍錄事參軍事,6
左龍武軍倉曹參軍事,6
海道運糧萬戶府經歷,18
海道運糧萬戶府萬戶,18
殿中省尚藥局侍御醫,6
權發遣三司都磨勘司,15
戶部江南司漢員外郎,20
憲政編查館總務科員,20
諸路總管府達魯花赤,18
諸路總管府蒙古教授,18
砲手千戶所一翼百戶,18
砲手千戶所一翼彈壓,18
砲手千戶所一翼千戶,18
太僕寺管理寺事大臣,20
戶部廣西司額外主事,20
太子右庶子分司南都,6
虞部員外郎分司東都,6
都大提舉導洛通汴司,15
都大提舉汴河堤岸司,15
專司訓練禁衛軍大臣,20
翰林國史院接手書寫,18
翰林國史院蒙古書寫,18
前軍都督府都督僉事,19
前軍都督府都督同知,19
都司掌印都指揮僉事,19
萬全都司都指揮僉事,19
翰林國史院侍讀學士,18
翰林國史院學士承旨,18
管理咸安宮本學事務,20
稽查右翼小五處大臣,20
人匠提舉司照略案牘,18
人匠提領所達魯花赤,18
提標外海水師營遊擊,20
翰林國史院翰林待制,18
翰林國史院翰林修撰,18
翰林國史院翰林學士,18
戶部廣西清吏司主事,20
左龍武軍兵曹參軍事,6
左龍武軍胄曹參軍事,6
營營務處翼長上學習,20
軍營交勝保差遣委用,20
會典館繪圖處纂修官,20
新附軍千戶所副千戶,18
新運糧提舉司都提舉,18
新運糧提舉司副提举,18
軍機大臣上學習行走,20
領侍衛內大臣上行走,20
會典館詳校兼幫總纂,20
新運糧提舉司同提舉,18
中書省左司回回書寫,18
中書省左司蒙古書寫,18
稽察會同四譯館大臣,20
普安智全營繕司大使,18
普安智全營繕司副使,18
普安智全營繕司吏目,18
拔里國舅大父帳常袞,16
考試滿謄錄閱卷大臣,20
考試滿御史閱卷大臣,20
考試滿洲翻譯副考官,20
按察司僉事提督學校,19
同提舉編修經武要略,15
延昌宮南面副都部署,16
彰愍宮南面副都部署,16
崇德宮南面副都部署,16
知南面諸行宮副部署,16
弘義宮南面副都部署,16
會典館畫圖處纂修官,20
會典館繪圖處校對官,20
武英殿書局效力行走,20
普安智全營繕司司吏,18
中書省右司漢人書寫,18
中書省右司回回書寫,18
中書省右司蒙古書寫,18
普慶營繕司達魯花赤,18
知契丹行宮都部署事,16
拔里國舅少父帳常袞,16
管理嚮導處事務大臣,20
中書省左司漢人書寫,18
資政院碩學通儒議員,20
探馬軍四萬戶府經歷,18
探馬軍四萬戶府千戶,18
管理新營房事務大臣,20
知會稽縣事兼陵臺令,15
工部額外主事上行走,20
麴米等長官司副長官,18
人匠提舉司達魯花赤,18
稽查銀庫兵科給事中,20
稽查銀庫刑科給事中,20
天壇祈榖壇工程監督,20
京西河洛抽稅竹木務,15
會典館繪圖處總纂官,20
崇祥總管府達魯花赤,18
敦睦宮南面副都部署,16
監三館書籍秘閣圖書,15
永興宮南面副都部署,16
積慶宮南面副都部署,16
長寧宮南面副都部署,16
戶部河南司額外主事,20
戶部湖廣司學習行走,20
提舉備用庫提控案牘,18
河間民匠提舉司提舉,18
河西務十四倉監支納,18
前軍都督府僉書管事,19
磨勘諸路提點刑獄司,15
中護衛世襲指揮僉事,19
左布政使司左布政使,19
右軍都督府都督僉事,19
等處行中書省平章事,19
考試滿教習閱卷大臣,20
沙州回鶻燉煌郡大王,16
沙州回鶻燉煌郡于越,16
工部屯田清吏司主事,20
左司御率府兵曹參軍,6
工部侍郎管錢法堂事,20
千戶所九翼副奧魯官,18
管理三旗虎槍處事務,20
管理盛京內務府事務,20
武英殿功臣館纂修官,20
武鄉試專司稽查大臣,20
千戶所八翼達魯花赤,18
親軍都指揮使司照磨,18
親軍都指揮使司鎮撫,18
親軍都指揮使司知事,18
親軍都指揮使司知印,18
武鄉試覆試監射大臣,20
武鄉試覆試閱卷大臣,20
千戶所九翼儒學教授,18
統領兼理行營營務處,20
沙州回鶻燉煌郡太師,16
沙州回鶻燉煌郡太保,16
沙州回鶻燉煌郡司空,16
沙州回鶻燉煌郡詳穩,16
沙州回鶻燉煌郡都監,16
沙州回鶻燉煌郡將軍,16
提督操江左副都御史,19
提督操江右副都御史,19
東川七州招安巡檢使,15
左軍都督府都督同知,20
左司御率府倉曹參軍,6
左司御率府冑曹參軍,6
左右御率府兵曹參軍,6
沙州回鶻燉煌郡左相,16
沙州回鶻燉煌郡右相,16
沙州回鶻燉煌郡惕隱,16
親軍都指揮使司經歷,18
親軍都指揮使司令史,18
親軍都指揮使司僉事,18
親軍都指揮使司通事,18
親軍都指揮使司譯史,18
太和宮南面副都部署,16
永昌宮南面副都部署,16
右翼喀爾喀會盟大臣,20
遊學日本學生總監督,20
會典館書上幫總纂官,20
會典館圖上幫提調官,20
會典館圖上幫總纂官,20
留京辦理城守事宜道,20
惠陵工程處隨同辦事,20
崇祥總管府怯里馬赤,18
抽分場提領所副提領,18
頭等侍衛續辦事章京,20
都大提舉內軍器庫所,15
曷蘇館路女直國太師,16
曷蘇館路女直國太保,16
曷蘇館路女直國司空,16
曷蘇館路女直國詳穩,16
曷蘇館路女直國都監,16
曷蘇館路女直國將軍,16
提舉隆興玉隆萬壽宮,15
大清一統志館副總裁,20
筆帖式兵部學習行走,20
都大提點內軍器庫所,15
中瑞司寫懿旨必闍赤,18
曷蘇館路女直國大王,16
曷蘇館路女直國于越,16
千戶所六翼達魯花赤,18
分差鄂州戶部糧料院,15
考試漢中書閱卷大臣,20
考試翰謄錄閱卷大臣,20
宗人府鑲白旗理事官,20
子爵一等精奇尼哈番,20
紫禁城內進六班王公,20
紫禁城內協巡管帶官,20
四川總領司主管文字,15
武鄉試監臨主考事務,20
頭等侍衛加副都統銜,20
曷蘇館路女直國惕隱,16
